,itemId,category,name,rating,originalRating,reviewTitle,reviewContent,likeCount,upVotes,downVotes,helpful,relevanceScore,boughtDate,clientType,retrievedDate,clean_teks
2511,103985324,beli-harddisk-eksternal,Salwaa F.,5,,,nan,0,0,0,True,13.0,13 Okt 2017,androidApp,10/2/2019,nan
2512,103985324,beli-harddisk-eksternal,hamzah h.,5,,Barang sesuai harapan,nan,0,0,0,True,3.23,,androidApp,10/2/2019,nan
2513,103985970,beli-harddisk-eksternal,Adi R.,5,,,good lazada,1,1,0,True,23.01,11 Okt 2017,androidApp,10/2/2019,good lazada
2514,103985970,beli-harddisk-eksternal,Lazada Customer,5,,,good👍👍👍,0,0,0,True,17.01,25-Jun-17,androidApp,10/2/2019,good
2515,103985970,beli-harddisk-eksternal,Bontor I.,5,,,nan,0,0,0,True,17.0,7-Jun-17,androidApp,10/2/2019,nan
2516,103985970,beli-harddisk-eksternal,Dede L.,5,,,nan,0,0,0,True,14.01,23-Sep-17,androidApp,10/2/2019,nan
2517,103985970,beli-harddisk-eksternal,Sidiq F.,5,,Alhamdulillah,Kirimin sudah sampai dan sesuai dengan yg di iklan kan,2,2,0,True,13.29,,mobile-app,10/2/2019,kirimin sesuai iklan
2518,103985970,beli-harddisk-eksternal,Bagus W.,5,,,nan,0,0,0,True,13.01,13-Nov-17,androidApp,10/2/2019,nan
2519,103985970,beli-harddisk-eksternal,Wirda,4,,,nan,0,0,0,True,13.01,25 Mei 2017,mobile,10/2/2019,nan
2520,103985970,beli-harddisk-eksternal,Lazada Guest,5,,Cek,Ready kh kakak?? 881k udh sma ongkir nya blom.,0,0,0,True,10.02,,mobile-app,10/2/2019,ready kh kakak k sma ongkir nya
2521,104010879,beli-harddisk-eksternal,Mr B.,5,,,"oke, pengiriman cepat, bungkus rapi, kurir sabar dan ramah, hanya setelah di uji coba kecepatan tidak sesuai dg deskripsi, sama seperti menggunakan flaschdisc 4GB, Kecepatan Rata2 15-20MB/secon",0,0,0,True,39.01,17 Mei 2019,androidApp,10/2/2019,oke kirim cepat bungkus rapi kurir sabar ramah uji coba cepat sesuai deskripsi flaschdisc giga byte cepat mbsecon
2522,104010879,beli-harddisk-eksternal,Idox J.,5,,,sesuai harapan,0,0,0,True,20.51,27-Mar-17,androidApp,10/2/2019,sesuai harap
2523,104010879,beli-harddisk-eksternal,ZHa L.,5,,cepat dan bagus,"packing rapi, pengiriman cpt bgt.. jauh lbh cpt dr estimasi. barang sesuai desc.. thank you seller...",0,0,0,True,17.55,,mobile-app,10/2/2019,packing rapi kirim cepat banget cepat estimasi barang sesuai desc thank jual
2524,104010879,beli-harddisk-eksternal,Gunawan H.,5,,mantap BROO,nan,0,0,0,True,14.45,17 Mei 2017,desktop,10/2/2019,nan
2525,104010879,beli-harddisk-eksternal,Gunawan H.,5,,sip,sip good,0,0,0,True,13.01,24 Mei 2017,desktop,10/2/2019,sip good
2526,104015395,beli-harddisk-eksternal,Nanda,5,,bukti pembayaran,top produknya.... sesuai pesanan. seandainya saya minta bon pembelian bisa nggak ya.... saya tanggung semua ongkirnya. atau di email boleh nggak ya.... biar bisa di ganti kantor. please respons,1,1,0,True,30.23,20-Jul-17,desktop,10/2/2019,top produk sesuai pesan anda bon beli ya tanggung ongkirnya email ya biar ganti kantor mohon respons
2527,104015395,beli-harddisk-eksternal,Andra S.,5,,Puas,"Barang datang sesuai pesanan, dan sesuai estimasi. seller juga fast respon, thankz.",0,0,0,True,22.49,24-Jul-18,androidApp,10/2/2019,barang sesuai pesan sesuai estimasi jual fast respon thankz
2528,104015395,beli-harddisk-eksternal,Nauval25,5,,,nan,0,0,0,True,22.01,22-Nov-18,androidApp,10/2/2019,nan
2529,104015395,beli-harddisk-eksternal,Lazada Customer,1,,,nan,0,0,0,True,16.01,02 Mei 2018,androidApp,10/2/2019,nan
2530,104015395,beli-harddisk-eksternal,Azis Z.,3,,,nan,0,0,0,True,14.99,20 Agu 2018,mobile,10/2/2019,nan
2531,104015911,beli-harddisk-eksternal,Wahyu,5,,,"all good. saya lebih menghargai barang nya dipastikan work, ketimbang box/bungkusnya bagus tpi isi nya g jelas. anda layak dpt 5 bintang. soal pengiriman, ya standar lah,, pesan hari ini, nyampe nya besok.",0,0,0,True,31.0,26-Nov-18,androidApp,10/2/2019,all good harga barang nya ketimbang boxbungkusnya bagus isi nya layak bintang kirim ya standar pesan nya besok
2532,104015911,beli-harddisk-eksternal,nur I.,5,,,nan,0,0,0,True,22.01,20 Des 2018,androidApp,10/2/2019,nan
2533,104015911,beli-harddisk-eksternal,Muchammad B.,5,,,nan,0,0,0,True,17.01,11-Sep-18,androidApp,10/2/2019,nan
2534,104015911,beli-harddisk-eksternal,Ratih R.,4,,,nan,0,0,0,True,16.01,11-Nov-18,androidApp,10/2/2019,nan
2535,104015911,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,16.01,16 Okt 2018,iosApp,10/2/2019,nan
2536,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,overall saya puas... pengiriman sesuai estimasi.. bonusnya juga lengkap... barang sesuai,0,0,0,True,59.1,27-Sep-19,androidApp,10/2/2019,overall puas kirim sesuai estimasi bonus lengkap barang sesuai
2537,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,"Pengiriman cepat sesuai jadwal, kondisi barang terbungkus aman dengan baik dan free bonus juga lengkap",0,0,0,True,58.83,13-Sep-19,androidApp,10/2/2019,kirim cepat sesuai jadwal kondisi barang bungkus aman free bonus lengkap
2538,104020695,beli-harddisk-eksternal,rusadi,5,,,paket diterima dengan baik. packing rapih dan hadiah lengkap.,0,0,0,True,50.0,6-Sep-19,androidApp,10/2/2019,paket terima packing rapih hadiah lengkap
2539,104020695,beli-harddisk-eksternal,agus A.,5,,,"mantap, bagus, kualitas baik, pengiriman baik, Saya baik, Saya ganteng",0,0,1,True,48.83,07 Agu 2019,androidApp,10/2/2019,mantap bagus kualitas kirim ganteng
2540,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,"Pengiriman cepat, mimin nya fast respon, hdd nya bagus sesuai spek, kec smpai 110 MB/s, hadiah nya oke lah, ya namanya juga hadiah, you know lah ya gaes",0,0,0,True,44.67,14-Sep-19,iosApp,10/2/2019,kirim cepat mimin nya fast respon hdd nya bagus sesuai spesifikasi kec mbs hadiah nya oke ya nama hadiah know ya gaes
2541,104020695,beli-harddisk-eksternal,maha W.,5,,,"Pengiriman baik dan cepat, barang tercover dg baik.  Barang bagus ngga ada yang cacat. Hardisknya udah dicoba kapasitasnya sesuai, recommended banget, barang bonusnya bagus juga.. Makasih lazada selalu puas belanja disini",0,0,0,True,44.58,16 Agu 2019,androidApp,10/2/2019,kirim cepat barang tercover barang bagus cacat hardisknya coba kapasitas sesuai recommended banget barang bonus bagus terimakasih lazada puas belanja
2542,104020695,beli-harddisk-eksternal,faathirus S.,5,,,"Mantap,barang cepat sampai kgk kecewa belinya sesuai dengan tertera di gambar bahkan pengiriman barang lebih cepat dari jadwal yg diestimasi kan",1,1,0,True,43.0,26-Apr-19,mobile,10/2/2019,mantapbarang cepat kecewa beli sesuai tera gambar kirim barang cepat jadwal estimasi
2543,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,Barang sesuai deskripis.. bonus lengkap. packing rapi dan barang aman.. semua bisa dipakai. HDD masih dalam segel pabrik dan kapasitasnya 2TB,0,0,0,True,42.3,5-Mar-19,androidApp,10/2/2019,barang sesuai deskripis bonus lengkap packing rapi barang aman pakai hdd segel pabrik kapasitas tb
2544,104020695,beli-harddisk-eksternal,Dewi R.,5,,,"sudah dibterima dengan baik sesuai deskripsi nya + bonus nya jg  tp lum di coba cek, semoga memuaskan. tks",0,0,0,True,42.0,3-Sep-19,androidApp,10/2/2019,dibterima sesuai deskripsi nya bonus nya lum coba cek moga muas terimakasih
2545,104020695,beli-harddisk-eksternal,Lazada Customer,4,,,"Berang sesuai HD 2 TB, tp yg saya pesan warna putih yg dateng hitam. gratisannya komplit.  pengiriman agak lama terus segel kotak Seagatenya sudah kebuka saat diterima. Semoga awet dan aman 🙏🏼😊",0,0,0,True,41.89,5-Feb-19,iosApp,10/2/2019,berang sesuai hd tb pesan warna putih hitam gratis komplit kirim segel kotak seagatenya buka terima moga awet aman
2546,104020695,beli-harddisk-eksternal,Andra Y.,3,,,"Akhirnya sampai jga. Awalnya sempat kecewa sih krna gk sesuai tgl nyampenya, telat 1 minggu. Semuanya lengkap mulai dri hdd dan bonus2nya. Belum dicba sih, ntar lgi cba. Seller nya fast respon, tpi yg jdi mslah itu jasa pngirimannya. Packingannya rapi, tidak ada yg rusak.",1,1,0,True,41.51,19-Jun-19,androidApp,10/2/2019,kecewa sih sesuai tanggal nyampenya telat minggu lengkap hdd bonus dicba sih cba jual nya fast respon jasa pngirimannya packingannya rapi rusak
2547,104020695,beli-harddisk-eksternal,PUPUT,4,,,nan,0,0,0,True,41.17,21 Agu 2019,androidApp,10/2/2019,nan
2548,104020695,beli-harddisk-eksternal,Ali R.,5,,,nan,0,0,0,True,40.67,19 Agu 2019,androidApp,10/2/2019,nan
2549,104020695,beli-harddisk-eksternal,Syukri,5,,,"tqyu, tpi kenapa segelnya telah dibuka??? atau petugasny yg tidak amanah??😟",0,0,0,True,39.71,29 Des 2018,androidApp,10/2/2019,tqyu segel buka petugasny amanah
2550,104020695,beli-harddisk-eksternal,Taufan W.,5,,,"barang cepet sampai, normal semua, kapasitas sesuai, bonus full, thx, rekomended banget, tips:lebih bagus lagi kalo packingnya di box/dus, biar lebih aman... mantul lah...",0,0,0,True,38.01,21-Apr-19,androidApp,10/2/2019,barang cepat normal kapasitas sesuai bonus full terimakasih rekomended banget tipslebih bagus packingnya boxdus biar aman mantul
2551,104020695,beli-harddisk-eksternal,Harry P.,5,,,"Alhamdulillah, barang sampai selamat sampai tujuan tanpa cacat dan barang diterima sesuai request warna biru tanpa cacat atau kendala apapun, dicoba langsung connect. Packing rapih, seller ramah, fast respond, bonusnya juga sesuai deskripsi, tidak ada yang kurang, hanya saja belum dicoba apakah bekerja dengan benar atau tidak OTG dan kabel data bonusnya. Kurangnya cuma satu sih, tapi itu bawaan dari Seagatenya, yaitu kabel connectornya berasa terlalu pendek. Terima kasih Lazada dan Blanja Murah!",0,0,0,True,37.01,15-Feb-19,androidApp,10/2/2019,alhamdulillah barang selamat tuju cacat barang terima sesuai request warna biru cacat kendala apa coba langsung connect packing rapih jual ramah fast respond bonus sesuai deskripsi coba otg kabel data bonus kurang sih bawa seagatenya kabel connectornya asa pendek terima kasih lazada blanja murah
2552,104020695,beli-harddisk-eksternal,Ivan P.,5,,,terima kasih ya. barang udah sampai sesuai deskripsi. pelayanan bagus & seller ramah. recommended deh,0,0,0,True,37.01,2-Feb-19,androidApp,10/2/2019,terima kasih ya barang sesuai deskripsi layan bagus jual ramah recommended deh
2553,104020695,beli-harddisk-eksternal,Alessandro B.,5,,,"Recommended , barang bagus pelapak ramah fast respond jg , bonus jg banyak .. hardisk berfungsi dgn baik .. semoga awet bismillah",0,0,0,True,37.01,20 Des 2018,androidApp,10/2/2019,recommended barang bagus lapak ramah fast respond bonus hardisk fungsi moga awet bismillah
2554,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,barang cepet sampai......berfungsi baik.....kantuk,0,0,0,True,36.33,9-Sep-19,androidApp,10/2/2019,barang cepat sampaiberfungsi baikkantuk
2555,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,sangat puas,0,0,0,True,36.17,3-Sep-19,androidApp,10/2/2019,puas
2556,104020695,beli-harddisk-eksternal,Nur A.,5,,,"Alhamdulillah, HDD bisa digunakan & barang lengkap 😊👍",1,1,0,True,34.01,26-Jun-19,androidApp,10/2/2019,alhamdulillah hdd barang lengkap
2557,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,Very recommended!,0,0,0,True,33.78,21-Sep-19,androidApp,10/2/2019,very recommended
2558,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,"pengiriman sangat cepat,datang sebelum estimasi. barang bekerja dengan baik dengan storage 1.8 tb,transfer sampai 60 MB/s",0,0,0,True,33.01,27-Mar-19,androidApp,10/2/2019,kirim cepatdatang estimasi barang storage tbtransfer mbs
2559,104020695,beli-harddisk-eksternal,subagyo,5,,,Barang hard disk external 2TB sudah saya terima hasi Selasa sore dan kemasana cukup rapi.Terima kasih,0,0,0,True,33.01,28-Mar-19,desktop,10/2/2019,barang hard disk external tb terima has selasa sore kemasana rapiterima kasih
2560,104020695,beli-harddisk-eksternal,iswardi,5,,,barang sudah sampai dan mantap cuma botolnya pecah moga aja awet barangnya terima kasih sellwr dan lazada,0,0,0,True,32.01,26-Jan-19,androidApp,10/2/2019,barang mantap botol pecah moga awet barang terima kasih sellwr lazada
2561,104020695,beli-harddisk-eksternal,Fajar A.,5,,,"Terimakasih barang sudah sampai lebih cepat 1 hari yang tertera. Packing rapih, hadiahnya mantap keren, barang sudah dipakai hasilnya joss mantap. Lumayan dengan harga diskon bisa mendapat barang yang sangat berkualitas. terimakasih seller dan lazada :))) RECOMMENDED BANGET!!!!!",0,0,0,True,32.01,29-Jan-19,desktop,10/2/2019,terimakasih barang cepat tera packing rapih hadiah mantap keren barang pakai hasil joss mantap lumayan harga diskon barang kualitas terimakasih jual lazada recommended banget
2562,104020695,beli-harddisk-eksternal,Tirsa P.,5,,,"Barangnya sudah di terima..Packingnya rapih, hardisknya bagus dan berfungsi dengan baik. semua bonusnya juga lengkap...terima kasih ya",0,0,0,True,32.01,21-Jan-19,androidApp,10/2/2019,barang terimapackingnya rapih hardisknya bagus fungsi bonus lengkapterima kasih ya
2563,104020695,beli-harddisk-eksternal,Lazada Customer,4,,,barang cepat sampai dan respon penjual sangat ramah. sayang bonus otg nya tidak berfungsi. tapi selain otg semuanya baik.,0,0,0,True,32.01,22-Jan-19,androidApp,10/2/2019,barang cepat respon jual ramah sayang bonus otg nya fungsi otg
2564,104020695,beli-harddisk-eksternal,suparno,5,,,"barang sesuai, pengiriman lebih cepat, pokokx siiip utk lazada",0,0,0,True,31.51,1-Jul-19,androidApp,10/2/2019,barang sesuai kirim cepat pokokx siiip lazada
2565,104020695,beli-harddisk-eksternal,Ichsano R.,5,,,"Barang sesuai pesanan, pengiriman juga cepat. Overall puas, tapi belum dicoba. Semoga saja awet",0,0,0,True,31.51,18 Mei 2019,androidApp,10/2/2019,barang sesuai pesan kirim cepat overall puas coba moga awet
2566,104020695,beli-harddisk-eksternal,Dede E.,5,,,udah d coba... bagus.. dpet botol jg... dan rekomen dek... d boba buat copy file jg ampe 30mbps,0,0,0,True,30.51,7-Apr-19,androidApp,10/2/2019,d coba bagus botol rekomen dek d boba copy file mbps
2567,104020695,beli-harddisk-eksternal,Pangeran S.,5,,,"Barangnya original, rekomended beLanja di sini,",0,0,0,True,30.51,30-Mar-19,androidApp,10/2/2019,barang original rekomended belanja
2568,104020695,beli-harddisk-eksternal,Rifqi M.,5,,,mantul pisan 😎 packing rapi 😍,0,0,0,True,29.51,26-Jan-19,androidApp,10/2/2019,mantul packing rapi
2569,104020695,beli-harddisk-eksternal,Lazada Customer,3,,,nan,0,0,0,True,28.83,2-Apr-19,androidApp,10/2/2019,nan
2570,104020695,beli-harddisk-eksternal,amansyah,5,,,nan,0,0,0,True,27.83,9-Sep-19,androidApp,10/2/2019,nan
2571,104020695,beli-harddisk-eksternal,Rio M.,5,,,nan,0,0,0,True,27.67,6-Sep-19,androidApp,10/2/2019,nan
2572,104020695,beli-harddisk-eksternal,Arianto A.,5,,,Barang sdh sampai dgn cepat sangat sangat memuaskan.. Thanks.. Nnti order lagi,0,0,0,True,27.08,05 Agu 2019,androidApp,10/2/2019,barang cepat muas terimakasih nnti order
2573,104020695,beli-harddisk-eksternal,Arief R.,5,,,"sesuai pesanan,jumat 26 juli 19 pesan,senin 29 juli 19 nyampe tujuan",0,0,0,True,27.08,26-Jul-19,desktop,10/2/2019,sesuai pesananjumat juli pesansenin juli tuju
2574,104020695,beli-harddisk-eksternal,sumiarti,5,,,bagus oke semoga awet,0,0,0,True,26.51,3-Jul-19,desktop,10/2/2019,bagus oke moga awet
2575,104020695,beli-harddisk-eksternal,Laras H.,5,,,"barang cepat sampai, bonus lengkap dan semua berfungsi normal .. rekommended",0,0,0,True,26.51,25-Jun-19,androidApp,10/2/2019,barang cepat bonus lengkap fungsi normal rekommended
2576,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,"Startup mudah, ringan dan bonusnya banyak",0,0,0,True,26.51,2-Jun-19,androidApp,10/2/2019,startup mudah ringan bonus
2577,104020695,beli-harddisk-eksternal,arinto,5,,,"barang sesuai pesanan, semoga awet",0,0,0,True,26.51,31 Mei 2019,androidApp,10/2/2019,barang sesuai pesan moga awet
2578,104020695,beli-harddisk-eksternal,Ferry O.,5,,,Barang datang sesuai dgn deskripsi produk.,0,0,0,True,26.51,23 Mei 2019,androidApp,10/2/2019,barang sesuai deskripsi produk
2579,104020695,beli-harddisk-eksternal,Stephen G.,5,,,overall oke. good and recommended!,0,0,0,True,26.51,06 Mei 2019,androidApp,10/2/2019,overall oke good and recommended
2580,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,udah terima barang dan bonusnya ok semua. puas sy. sory br kasih ulasan,0,0,0,True,26.51,23-Apr-19,androidApp,10/2/2019,terima barang bonus ok puas maaf br kasih ulas
2581,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,Sukak. Paket lengkap plus bonus2nya. Rekomended bgt nih,0,0,0,True,25.51,9-Apr-19,androidApp,10/2/2019,sukak paket lengkap plus bonus rekomended banget nih
2582,104020695,beli-harddisk-eksternal,ivan B.,5,,,"Barang di packing rapih & cepat sampai dan aman,Semoga HDDnya awet",0,0,0,True,25.51,12-Apr-19,androidApp,10/2/2019,barang packing rapih cepat amansemoga hddnya awet
2583,104020695,beli-harddisk-eksternal,Radha K.,5,,,bagus sesuai pesanan,0,0,0,True,25.51,6-Nov-18,androidApp,10/2/2019,bagus sesuai pesan
2584,104020695,beli-harddisk-eksternal,Ferdy F.,5,,,"barangnya aman, bagus, dan tambahannya lengkap dan bagus",0,0,0,True,25.51,5-Feb-19,androidApp,10/2/2019,barang aman bagus tambah lengkap bagus
2585,104020695,beli-harddisk-eksternal,Muhammad G.,5,,,"fast respon, pengiriman cepat mendarat dengan aman,",0,0,0,True,25.51,18-Mar-19,desktop,10/2/2019,fast respon kirim cepat darat aman
2586,104020695,beli-harddisk-eksternal,Deisma U.,5,,,good..barang sesuai dan cepat sampai..terus pertahankan..terima kasih ..,0,0,0,True,25.51,1-Mar-19,androidApp,10/2/2019,goodbarang sesuai cepat sampaiterus pertahankanterima kasih
2587,104020695,beli-harddisk-eksternal,Aji W.,5,,,"Aktual barang sesuai deskripsi, packing rapih",0,0,0,True,25.51,25-Nov-18,androidApp,10/2/2019,aktual barang sesuai deskripsi packing rapih
2588,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,25.0,24-Sep-19,androidApp,10/2/2019,nan
2589,104020695,beli-harddisk-eksternal,Daniel S.,4,,,kemasan rapi.. kiriman cepat.. produk bagus..,0,0,0,True,24.51,23-Jan-19,androidApp,10/2/2019,kemas rapi kirim cepat produk bagus
2590,104020695,beli-harddisk-eksternal,Muhammad I.,5,,,nice produk,0,0,0,True,24.51,20-Jan-19,androidApp,10/2/2019,nice produk
2591,104020695,beli-harddisk-eksternal,Portgass L.,5,,,packingnya Ok.. original..,0,0,0,True,24.51,9-Jan-19,androidApp,10/2/2019,packingnya ok original
2592,104020695,beli-harddisk-eksternal,Donny D.,5,,,mantap deh sesuai bgt.  byk bonusanya,0,0,0,True,24.51,23 Des 2018,androidApp,10/2/2019,mantap deh sesuai banget bonusanya
2593,104020695,beli-harddisk-eksternal,Dheri R.,5,,,"sesuai pesanan, bonusnya juga lengkap.",0,0,0,True,24.51,18 Des 2018,androidApp,10/2/2019,sesuai pesan bonus lengkap
2594,104020695,beli-harddisk-eksternal,Eko C.,5,,,"mantap, barang sesuai pesanan. sukses terus",0,0,0,True,24.51,12 Des 2018,androidApp,10/2/2019,mantap barang sesuai pesan sukses
2595,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,24.01,26-Jun-19,androidApp,10/2/2019,nan
2596,104020695,beli-harddisk-eksternal,Dimas A.,5,,,nan,0,0,0,True,24.01,25-Jun-19,androidApp,10/2/2019,nan
2597,104020695,beli-harddisk-eksternal,Krisantus B.,5,,,mntap...,0,0,0,True,24.01,10 Mei 2019,androidApp,10/2/2019,mantap
2598,104020695,beli-harddisk-eksternal,Cosmas A.,5,,,nan,0,0,0,True,24.01,01 Mei 2019,androidApp,10/2/2019,nan
2599,104020695,beli-harddisk-eksternal,elita,5,,,Pengiriman sangat cepat.... Produk ok.... Terimakasih....😁😁😁,0,0,0,True,23.51,15 Okt 2018,androidApp,10/2/2019,kirim cepat produk ok terimakasih
2600,104020695,beli-harddisk-eksternal,Lazada Customer,4,,,Semoga bermanfaat,0,0,0,True,23.51,07 Okt 2018,androidApp,10/2/2019,moga manfaat
2601,104020695,beli-harddisk-eksternal,Fajar D.,5,,,nan,0,0,0,True,23.01,27-Apr-19,androidApp,10/2/2019,nan
2602,104020695,beli-harddisk-eksternal,Tonny W.,5,,,nan,0,0,0,True,23.01,1-Apr-19,androidApp,10/2/2019,nan
2603,104020695,beli-harddisk-eksternal,Natanael K.,5,,,nan,0,0,0,True,23.01,21-Mar-19,androidApp,10/2/2019,nan
2604,104020695,beli-harddisk-eksternal,M G.,5,,,nan,0,0,0,True,23.0,8-Apr-19,androidApp,10/2/2019,nan
2605,104020695,beli-harddisk-eksternal,Ari S.,5,,,nan,0,0,0,True,22.01,6-Feb-19,androidApp,10/2/2019,nan
2606,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,22.01,11-Jan-19,androidApp,10/2/2019,nan
2607,104020695,beli-harddisk-eksternal,m I.,5,,,nan,0,0,0,True,22.01,15 Des 2018,androidApp,10/2/2019,nan
2608,104020695,beli-harddisk-eksternal,Rio P.,5,,,nan,0,0,0,True,22.01,10 Des 2018,androidApp,10/2/2019,nan
2609,104020695,beli-harddisk-eksternal,anggitrizki,4,,,nan,0,0,0,True,21.01,11-Nov-18,androidApp,10/2/2019,nan
2610,104020695,beli-harddisk-eksternal,Suryo.s,5,,Excellent,Produk Bagus,0,0,0,True,20.43,26 Agu 2017,desktop,10/2/2019,produk bagus
2611,104020695,beli-harddisk-eksternal,I W.,5,,saya ingin membartalkan pembelian saya,"karena saya berubah pikiran, bagaiamana solusinya",0,0,0,True,20.41,6-Sep-17,desktop,10/2/2019,ubah pikir bagaiamana solusi
2612,104020695,beli-harddisk-eksternal,Indra D.,5,,,nan,0,0,0,True,19.58,08 Agu 2019,androidApp,10/2/2019,nan
2613,104020695,beli-harddisk-eksternal,Ervina,5,,,nan,0,0,0,True,19.58,21-Jul-19,androidApp,10/2/2019,nan
2614,104020695,beli-harddisk-eksternal,Rian R.,5,,,nan,0,0,0,True,19.58,01 Agu 2019,androidApp,10/2/2019,nan
2615,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,mntap..,0,0,0,True,19.58,22-Apr-19,androidApp,10/2/2019,mantap
2616,104020695,beli-harddisk-eksternal,Lazada Customer,3,,,nan,0,0,0,True,19.15,13-Jul-19,androidApp,10/2/2019,nan
2617,104020695,beli-harddisk-eksternal,inspirasi N.,5,,,Mantapppp,0,0,0,True,19.15,03 Mei 2019,androidApp,10/2/2019,mantapppp
2618,104020695,beli-harddisk-eksternal,rini Y.,5,,,nan,0,0,0,True,19.15,1-Mar-19,androidApp,10/2/2019,nan
2619,104020695,beli-harddisk-eksternal,David D.,5,,,nan,0,0,0,True,19.01,10-Jul-19,androidApp,10/2/2019,nan
2620,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,19.01,4-Jul-19,androidApp,10/2/2019,nan
2621,104020695,beli-harddisk-eksternal,shasha E.,5,,,nan,0,0,0,True,19.01,5-Jul-19,androidApp,10/2/2019,nan
2622,104020695,beli-harddisk-eksternal,David D.,5,,,nan,0,0,0,True,19.01,20-Feb-19,androidApp,10/2/2019,nan
2623,104020695,beli-harddisk-eksternal,Gresnha Y.,5,,,nan,0,0,0,True,19.01,4-Jul-19,androidApp,10/2/2019,nan
2624,104020695,beli-harddisk-eksternal,Muhammad K.,5,,,nan,0,0,0,True,19.01,26-Jun-19,androidApp,10/2/2019,nan
2625,104020695,beli-harddisk-eksternal,karim,4,,,nan,0,0,0,True,19.01,7-Jun-19,androidApp,10/2/2019,nan
2626,104020695,beli-harddisk-eksternal,shanti A.,5,,,nan,0,0,0,True,19.01,10-Jun-19,mobile,10/2/2019,nan
2627,104020695,beli-harddisk-eksternal,Alvin S.,5,,,nan,0,0,0,True,19.01,8-Jun-19,androidApp,10/2/2019,nan
2628,104020695,beli-harddisk-eksternal,ketut A.,5,,,nan,0,0,0,True,19.01,5-Jun-19,androidApp,10/2/2019,nan
2629,104020695,beli-harddisk-eksternal,Ahmad F.,5,,,nan,0,0,0,True,19.01,9-Jun-19,androidApp,10/2/2019,nan
2630,104020695,beli-harddisk-eksternal,Mahendra W.,5,,,nan,0,0,0,True,19.01,29-Jan-19,androidApp,10/2/2019,nan
2631,104020695,beli-harddisk-eksternal,Kurorico B.,4,,,nan,0,0,0,True,19.01,2-Jun-19,androidApp,10/2/2019,nan
2632,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,19.01,29 Mei 2019,androidApp,10/2/2019,nan
2633,104020695,beli-harddisk-eksternal,bigis,5,,,nan,0,0,0,True,19.01,1-Jun-19,androidApp,10/2/2019,nan
2634,104020695,beli-harddisk-eksternal,Pramana Y.,1,,,nan,0,0,0,True,19.01,30-Apr-19,androidApp,10/2/2019,nan
2635,104020695,beli-harddisk-eksternal,Syauqi W.,5,,,nan,0,0,0,True,19.01,11 Mei 2019,androidApp,10/2/2019,nan
2636,104020695,beli-harddisk-eksternal,Taufik H.,4,,,nan,0,0,0,True,19.01,03 Mei 2019,androidApp,10/2/2019,nan
2637,104020695,beli-harddisk-eksternal,fira R.,5,,,nan,0,0,0,True,19.01,1-Feb-19,iosApp,10/2/2019,nan
2638,104020695,beli-harddisk-eksternal,Haykal R.,5,,,nan,0,0,0,True,19.01,05 Mei 2019,androidApp,10/2/2019,nan
2639,104020695,beli-harddisk-eksternal,Tantowi A.,5,,,recomended,0,0,0,True,19.0,27 Mei 2019,androidApp,10/2/2019,recomended
2640,104020695,beli-harddisk-eksternal,Rahmat M.,5,,,nan,0,0,0,True,19.0,06 Mei 2019,androidApp,10/2/2019,nan
2641,104020695,beli-harddisk-eksternal,heru P.,5,,,nan,0,0,0,True,19.0,29-Apr-19,androidApp,10/2/2019,nan
2642,104020695,beli-harddisk-eksternal,Elvin H.,5,,,nan,0,0,0,True,18.66,14-Feb-19,androidApp,10/2/2019,nan
2643,104020695,beli-harddisk-eksternal,popoh,5,,,nan,0,0,0,True,18.01,7-Apr-19,androidApp,10/2/2019,nan
2644,104020695,beli-harddisk-eksternal,aling,5,,,nan,0,0,0,True,18.01,2-Apr-19,androidApp,10/2/2019,nan
2645,104020695,beli-harddisk-eksternal,iwan S.,5,,,nan,0,0,0,True,18.01,2-Apr-19,androidApp,10/2/2019,nan
2646,104020695,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,18.01,29-Mar-19,androidApp,10/2/2019,nan
2647,104020695,beli-harddisk-eksternal,Caroline,5,,,nan,0,0,0,True,18.01,16 Des 2018,iosApp,10/2/2019,nan
2648,104020695,beli-harddisk-eksternal,rijani,5,,,nan,0,0,0,True,18.01,21-Mar-19,androidApp,10/2/2019,nan
