itemId,category,name,rating,originalRating,reviewTitle,reviewContent,likeCount,upVotes,downVotes,helpful,relevanceScore,boughtDate,clientType,retrievedDate
100356012,beli-harddisk-eksternal,Najmy U.,5,,null,barang bagus dengan harga ok,0,0,0,TRUE,24.51,10 Des 2018,desktop,10/2/2019
100356012,beli-harddisk-eksternal,aditya M.,5,,null,null,0,0,0,TRUE,24.01,4-Jul-19,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Muhamad A.,4,,null,Barang bagus dan berfungsi,0,0,0,TRUE,23.51,16-Sep-18,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Lazada Customer,1,,null,virus shortcut,0,0,0,TRUE,23.5,22-Sep-18,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Herman K.,5,,null,"packing ok, barang sesuai deskripsi.",0,0,0,TRUE,22.51,27 Agu 2018,desktop,10/2/2019
100356012,beli-harddisk-eksternal,Lazada Customer,3,,null,barangnya tiba dengan selamat & cepat. tapi kemasan otg nya nggak memuaskan.,0,0,0,TRUE,22.49,8-Sep-18,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Lazada Customer,5,,null,Siiplah pokonya.. Thanks lazada,0,0,0,TRUE,22.49,3-Sep-18,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Atin S.,5,,baguss,"mudah2 n awet barang nya,,ada hologram nya",0,0,0,TRUE,22.49,21-Jul-18,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,ahmad A.,4,,null,null,0,0,0,TRUE,19.58,20-Jul-19,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,19.58,10-Jul-19,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Bahri S.,4,,Good Produk,"Suka bgt barangx mulus lus lus and berfungsi dgan baik, thanks Lazada",0,0,0,TRUE,19.5,1-Mar-17,mobile-app,10/2/2019
100356012,beli-harddisk-eksternal,Junaedi A.,5,,Good,"Barang sampe sesuai pada waktu nya, packingan rapi. Terima kasih Lazada.",0,0,0,TRUE,19.5,15-Feb-17,desktop,10/2/2019
100356012,beli-harddisk-eksternal,Ade S.,5,,null,null,0,0,0,TRUE,19.01,23-Jan-19,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Siska Y.,5,,null,null,0,0,0,TRUE,18.01,8-Apr-19,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Totok A.,5,,null,null,0,0,0,TRUE,18.01,26-Jul-18,mobile,10/2/2019
100356012,beli-harddisk-eksternal,Devi K.,5,,null,null,0,0,0,TRUE,18.01,27 Agu 2018,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Lutvi A.,5,,null,null,0,0,0,TRUE,17.01,15 Des 2018,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Ameirisa W.,5,,null,null,0,0,0,TRUE,17.01,14-Jan-19,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Donal D.,5,,null,null,0,0,0,TRUE,17.01,1-Jan-19,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,17.01,27 Des 2018,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,17.01,13-Mar-17,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Daryono,5,,null,null,0,0,0,TRUE,16.01,27 Okt 2018,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,16.01,6-Sep-18,androidApp,10/2/2019
100356012,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,14.99,06 Agu 2018,androidApp,10/2/2019
100363390,beli-harddisk-eksternal,ayi M.,4,,null,mudah2n awet amin,0,0,0,TRUE,22.49,28 Mei 2018,androidApp,10/2/2019
100363390,beli-harddisk-eksternal,Lazada Customer,4,,packing rapi,warna tidak sesuai,0,0,0,TRUE,21.51,31-Mar-18,androidApp,10/2/2019
100363390,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,14.01,17-Jun-18,androidApp,10/2/2019
100363390,beli-harddisk-eksternal,Asep S.,5,,bagus bisa 2 pungsi,null,0,0,0,TRUE,14.01,12-Jun-18,androidApp,10/2/2019
100363390,beli-harddisk-eksternal,Martina S.,4,,null,null,0,0,0,TRUE,14.01,24-Feb-18,mobile-app,10/2/2019
100363390,beli-harddisk-eksternal,Fajar I.,4,,null,null,0,0,0,TRUE,14.01,10-Apr-18,androidApp,10/2/2019
100363390,beli-harddisk-eksternal,desak M.,1,,null,null,0,0,0,TRUE,14,25-Apr-18,androidApp,10/2/2019
100363400,beli-harddisk-eksternal,Moch.Mughni,4,,hmmmm,eliminasi 2 hari packing rapi tapi warna gak sesuai yang di ingini tapi barang normal work,0,0,0,TRUE,22.49,23-Jul-18,androidApp,10/2/2019
100363400,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,16.01,16 Okt 2018,desktop,10/2/2019
100363400,beli-harddisk-eksternal,Tonny Z.,5,,null,null,0,0,0,TRUE,14.99,2-Sep-18,androidApp,10/2/2019
100363874,beli-harddisk-eksternal,Utamy A.,5,,null,Product oke sesuai destkripsi..dapet Tas backpack jga..recomend seller..good dah pkknya,1,1,0,TRUE,34.14,13-Jul-19,androidApp,10/2/2019
100363874,beli-harddisk-eksternal,bambang P.,5,,null,Laptop nya dikirim sangat top modal kaciwa,0,0,0,TRUE,25.51,4-Mar-19,mobile,10/2/2019
100363874,beli-harddisk-eksternal,Lazada Customer,5,,null,Sesuai dengan keinginan dan kebutuhan,0,0,0,TRUE,22.51,30-Apr-17,androidApp,10/2/2019
100363874,beli-harddisk-eksternal,Ahmad S.,5,,Barang sesuai dengan gambar,"Paket sudah saya terima, terlambat sedikit pengirimannya tapi tidak apa apa. Thanks​ Lazada",0,0,0,TRUE,19.94,30-Apr-17,mobile-app,10/2/2019
100363874,beli-harddisk-eksternal,Sopian,5,,null,null,0,0,0,TRUE,19.58,23-Jul-19,androidApp,10/2/2019
100363874,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,19.15,14-Jul-19,androidApp,10/2/2019
100363874,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,19.01,27-Mar-19,androidApp,10/2/2019
100363874,beli-harddisk-eksternal,Cilla Z.,5,,null,null,0,0,0,TRUE,19.01,06 Mei 2019,androidApp,10/2/2019
100363874,beli-harddisk-eksternal,Yusri K.,1,,null,null,0,0,0,TRUE,18.01,4-Feb-19,androidApp,10/2/2019
100363874,beli-harddisk-eksternal,anak A.,5,,null,null,0,0,0,TRUE,16.01,12 Okt 2018,iosApp,10/2/2019
100363934,beli-harddisk-eksternal,Deniel,5,,,Respon cepat dan pengiriman cepat via go send,0,0,0,TRUE,19.99,23 Mei 2017,mobile,10/2/2019
100363934,beli-harddisk-eksternal,azarya p.,5,,null,null,0,0,0,TRUE,17.01,31 Agu 2017,androidApp,10/2/2019
10041426,beli-harddisk-eksternal,Radius H.,5,,null,null,0,0,0,TRUE,28.17,4-Sep-19,androidApp,10/2/2019
10041426,beli-harddisk-eksternal,Mia,5,,Good,"Flashdisk baru, waktu pas beli lagi diskon, packagingnya jga rapih so far so good",0,0,0,TRUE,20.51,30 Okt 2016,mobile,10/2/2019
10041426,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,19.58,21-Jul-19,desktop,10/2/2019
10041426,beli-harddisk-eksternal,Ikbal,5,,Thanks,"Barang cepet sampe, thanks",0,0,0,TRUE,19.42,14 Okt 2016,mobile-app,10/2/2019
10041426,beli-harddisk-eksternal,Rizki R.,5,,null,null,0,0,0,TRUE,19.15,10-Jul-19,androidApp,10/2/2019
10041478,beli-harddisk-eksternal,Tommy,4,,Sandisk 8gb,"Brg sesuai , cuma delivery agak lama",1,1,0,TRUE,22.32,23-Mar-17,mobile-app,10/2/2019
10041478,beli-harddisk-eksternal,Nur R.,5,,Pas,"Ok deh, mantep",0,0,0,TRUE,19.5,29 Des 2016,mobile-app,10/2/2019
10041478,beli-harddisk-eksternal,Agustinus S.,5,,null,null,0,0,0,TRUE,16.67,19-Sep-17,androidApp,10/2/2019
10041478,beli-harddisk-eksternal,Anita T.,5,,null,null,0,0,0,TRUE,13.01,6-Jan-17,androidApp,10/2/2019
10041478,beli-harddisk-eksternal,Lazada Guest,5,,,"flashdisk sandisk ok banget ada bonus lagi, terima kasih",0,0,0,TRUE,9.44,,desktop,10/2/2019
10041478,beli-harddisk-eksternal,john,5,,mantap,barangnya bagus untuk harga semurah ini,0,0,0,TRUE,9.44,,desktop,10/2/2019
100443971,beli-harddisk-eksternal,Maulidin,3,,null,null,0,0,0,TRUE,14.97,01 Agu 2018,iosApp,10/2/2019
100551647,beli-harddisk-eksternal,LUTHFI A.,3,,null,null,0,0,0,TRUE,13.88,26-Mar-17,androidApp,10/2/2019
100560370,beli-harddisk-eksternal,Shernell T.,5,,null,null,0,0,0,TRUE,13.01,4-Apr-17,iosApp,10/2/2019
100560860,beli-harddisk-eksternal,Sinanuri S.,4,,null,null,0,0,0,TRUE,13.81,9-Mar-17,mobile,10/2/2019
100564515,beli-harddisk-eksternal,Tita M.,2,,Beda Warna,Gan saya pesan warna biru kok yang datang warna merah?,0,0,0,TRUE,21.51,20-Feb-18,desktop,10/2/2019
100564515,beli-harddisk-eksternal,Riki A.,4,,null,null,0,0,0,TRUE,19.01,13 Mei 2019,androidApp,10/2/2019
100564515,beli-harddisk-eksternal,Muhammad A.,5,,null,null,0,0,0,TRUE,16.01,28-Nov-17,androidApp,10/2/2019
100564515,beli-harddisk-eksternal,Yayan H.,5,,null,null,0,0,0,TRUE,13.85,20-Feb-17,desktop,10/2/2019
100564515,beli-harddisk-eksternal,Surya,1,,null,null,0,0,0,TRUE,13.01,16 Okt 2017,mobile,10/2/2019
100570199,beli-harddisk-eksternal,Muhammad M.,3,,Lama pengiriman dan sistemnya kosong,"8 hari baru sampai, sistemnya kosong root saja tampil jadi hrs install ulang,, packingan rapi dan tersegel",2,2,0,TRUE,30.34,6-Feb-17,mobile-app,10/2/2019
100571392,beli-harddisk-eksternal,I n.,2,,Dua Bintang,Barang yg di kirim tidak sesuai dengan yang di tampilkan,1,1,0,TRUE,22,29-Jan-17,mobile-app,10/2/2019
100571392,beli-harddisk-eksternal,Meilawaty,5,,null,null,0,0,0,TRUE,19.01,08 Agu 2017,androidApp,10/2/2019
100571392,beli-harddisk-eksternal,ADI S.,3,,"terima kasih, barang sesuai gambar dan diterima dengan baik...",null,0,0,0,TRUE,15.45,26-Jun-18,desktop,10/2/2019
100571392,beli-harddisk-eksternal,Aulia F.,5,,null,null,0,0,0,TRUE,14.99,11-Jul-18,mobile,10/2/2019
100571392,beli-harddisk-eksternal,Alawi A.,2,,null,null,0,0,0,TRUE,13.01,14 Agu 2017,desktop,10/2/2019
100571392,beli-harddisk-eksternal,febri a.,5,,Mantap barangnya. Cepet sampe juga,,0,0,0,TRUE,12.97,9-Sep-17,mobile-app,10/2/2019
100571835,beli-harddisk-eksternal,Candra C.,5,,null,null,0,0,0,TRUE,18.01,20-Feb-19,androidApp,10/2/2019
100580784,beli-harddisk-eksternal,Sonny S.,5,,,"Barang sudah sampe, untuk pengriman ke Kupang NTT waktunya termasuk cepat, packing safe dan rapi. Barang sesuai gambar dan spek yang ditawarkan. Tx lazada + kenkez",0,0,0,TRUE,27.67,7-Jul-17,desktop,10/2/2019
100580784,beli-harddisk-eksternal,Didik I.,5,,null,null,0,0,0,TRUE,18.01,27-Sep-17,androidApp,10/2/2019
100580784,beli-harddisk-eksternal,A. A.,5,,null,null,0,0,0,TRUE,17.01,26 Agu 2017,androidApp,10/2/2019
100580784,beli-harddisk-eksternal,pungki H.,5,,null,null,0,0,0,TRUE,17.01,2-Feb-19,androidApp,10/2/2019
100580784,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,17,15 Des 2018,androidApp,10/2/2019
100580784,beli-harddisk-eksternal,Fitria W.,5,,null,null,0,0,0,TRUE,14.01,8-Jul-17,androidApp,10/2/2019
100580784,beli-harddisk-eksternal,Fitria W.,5,,Makasih kak,Tengkyuu.... Barangnya nyampe tepat waktu.... Packing rapi dan savety banget .. Recommended seller,0,0,0,TRUE,10.18,,mobile-app,10/2/2019
100581238,beli-harddisk-eksternal,Mon R.,4,,Lumayan memuaskan,"Terlambat satu hari, karena kurir sampai dikantor pada malam hari. Jd besoknya baru bisa saya terima. Tp barang saya terima dengan baik. Terima kasih",0,0,0,TRUE,28.22,28 Okt 2017,mobile,10/2/2019
100581238,beli-harddisk-eksternal,nat T.,5,,Barang Sesuai Pemesanan,Barang sesuai pemesanan. Pengiriman cepat(Jakarta),0,0,0,TRUE,22.49,26-Jul-18,desktop,10/2/2019
100581238,beli-harddisk-eksternal,Andi A.,5,,,"Harddisk berjalan dengan baik, kelengkapan juga oke",0,0,0,TRUE,20.51,31-Jul-17,androidApp,10/2/2019
100582501,beli-harddisk-eksternal,Lazada Customer,1,,null,"2bulan pake crashed, pdhl ga prnah jatoh",0,0,0,TRUE,23.51,14 Agu 2017,iosApp,10/2/2019
100582501,beli-harddisk-eksternal,harry d.,5,,null,null,0,0,0,TRUE,17.01,30-Jun-17,androidApp,10/2/2019
100582501,beli-harddisk-eksternal,harry d.,5,,GOOD,"Jum'at pesan besoknya nyampai,  Barang bagus, tdk ada cacatnya,  Terima kasih Lazada.",0,0,0,TRUE,10.13,,mobile-app,10/2/2019
100590773,beli-harddisk-eksternal,Ricky P.,5,,Review Setelah HDD diterima,"Maaf baru sempat review.  Secara umum cukup puas dengan layanan penjual. Packing bagus, rapih dan aman. Fisik barang sesuai gambar dan ulasan yang ada di website, hanya saya mis-informasi aja karena ternyata HD External WD ini gak dapat sarungnya.  Overall, saya rekomendasi sellernya. Thanks dan tingkatkan selalu pelayanannya, Sukses!!",0,0,0,TRUE,28.22,1-Nov-17,desktop,10/2/2019
100623310,beli-harddisk-eksternal,Lazada Customer,5,,null,mantapppp....,0,0,0,TRUE,25.51,4-Apr-19,androidApp,10/2/2019
100623310,beli-harddisk-eksternal,KARTINI,5,,null,null,0,0,0,TRUE,18.01,18-Mar-17,androidApp,10/2/2019
100623310,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,18.01,30 Okt 2017,androidApp,10/2/2019
100623310,beli-harddisk-eksternal,lambok J.,5,,null,null,0,0,0,TRUE,17.01,13 Mei 2018,androidApp,10/2/2019
100623310,beli-harddisk-eksternal,Lazada Customer,3,,null,null,0,0,0,TRUE,17.01,08 Mei 2017,androidApp,10/2/2019
100623310,beli-harddisk-eksternal,Kurnia N.,5,,Bagus,,0,0,0,TRUE,13.01,12 Des 2017,mobile,10/2/2019
100623324,beli-harddisk-eksternal,Izharrudin,5,,null,"bagus, sesuai pesanan",0,0,0,TRUE,24.51,10-Nov-17,androidApp,10/2/2019
100623324,beli-harddisk-eksternal,Hanifah -.,5,,Bagus,"Flashdisk nya lucu,, sesuai dengan gambar pokoknya suka",0,0,0,TRUE,21.27,4-Jan-18,mobile,10/2/2019
100623324,beli-harddisk-eksternal,Willem,2,,USB Naruto 2.0 8GB Flash Drive Flash Disk Memory - Orange,Cukup memuaskan,0,0,0,TRUE,20.51,06 Des 2017,desktop,10/2/2019
100623324,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,18.01,21-Mar-19,androidApp,10/2/2019
100623324,beli-harddisk-eksternal,Ahmad A.,4,,Empat Bintang,Sip,0,0,0,TRUE,12,22-Mar-17,mobile-app,10/2/2019
100623324,beli-harddisk-eksternal,Sachi S.,5,,Lima Bintang,"Diresponnya cepat, 2 hari datang, USB nya gak mengecewakan, sama kayak yang digambar",0,0,0,TRUE,10.09,,mobile-app,10/2/2019
100627725,beli-harddisk-eksternal,Eka F.,4,,puas,barang diantar dengan cepat dan sesuai dengan penjelasan yang ada. penjual merespondengan cepat.,0,0,0,TRUE,20.76,8-Nov-17,desktop,10/2/2019
100630566,beli-harddisk-eksternal,Lazada Customer,4,,KW tp ok,Wkt baca2 di keterangannya ini bkn ori alias kw tp coba krn review yg lain jg ok. Tp memang ok bgt bs dipakai dgn baik. Bole yg mau beli..,0,0,0,TRUE,29.01,30-Apr-18,iosApp,10/2/2019
100630566,beli-harddisk-eksternal,Panji S.,3,,null,barang nya sesuai dan mulus di bungkus rapi,0,0,0,TRUE,22.49,13-Jul-18,androidApp,10/2/2019
100630566,beli-harddisk-eksternal,siti K.,5,,null,bagus,0,0,0,TRUE,19.58,25 Agu 2018,androidApp,10/2/2019
100630566,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,16.01,14-Apr-18,androidApp,10/2/2019
100630566,beli-harddisk-eksternal,Suroto,5,,null,null,0,0,0,TRUE,15.01,3-Mar-18,androidApp,10/2/2019
100630566,beli-harddisk-eksternal,Auliya U.,4,,null,null,0,0,0,TRUE,14.99,13-Jul-18,androidApp,10/2/2019
100630566,beli-harddisk-eksternal,Wiwik S.,4,,udah sampe..makasih..ya,null,0,0,0,TRUE,14.99,21-Jul-18,androidApp,10/2/2019
100630566,beli-harddisk-eksternal,Yunia,4,,ok,null,0,0,0,TRUE,14.01,20-Jun-18,androidApp,10/2/2019
100645246,beli-harddisk-eksternal,Nassuri,5,,null,"Matul bangetz barangnya berfungsi sesuai harapan, sukses trus bwt toko dan lazada, pengiriman super cepat blum waktunya udah lngsung dikirim mantul dah poko'e",0,0,0,TRUE,58,9-Sep-19,androidApp,10/2/2019
100645246,beli-harddisk-eksternal,Lazada Customer,5,,null,Maap Bru ksi ulasan.barang yampe dengan slamt dan  Aman Tpi belum di coba krna belum sempet Moga awet dan dan bagus 🙏,0,0,0,TRUE,34.58,08 Agu 2019,androidApp,10/2/2019
100645246,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,25,8-Sep-19,androidApp,10/2/2019
100645246,beli-harddisk-eksternal,Napsiah S.,5,,null,null,0,0,0,TRUE,24.01,1-Jul-19,androidApp,10/2/2019
100645246,beli-harddisk-eksternal,Alisyaq L.,4,,null,null,0,0,0,TRUE,19.58,31-Jul-19,androidApp,10/2/2019
100645246,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,19.01,1-Jul-19,androidApp,10/2/2019
100645246,beli-harddisk-eksternal,andri K.,5,,null,null,0,0,0,TRUE,14.99,9-Sep-18,androidApp,10/2/2019
100645246,beli-harddisk-eksternal,Lilik S.,4,,null,null,0,0,0,TRUE,13.76,23 Des 2017,androidApp,10/2/2019
100671263,beli-harddisk-eksternal,Lazada Customer,5,,"barang datang sesuai pesanan, packing cukup bagus rapih dan kuat, puas banget","barang sesuai pesanan, pengiriman tepat waktu, paking rapih, puas banget",0,0,0,TRUE,22.47,9-Jul-18,androidApp,10/2/2019
100671263,beli-harddisk-eksternal,Ganang A.,5,,null,null,0,0,0,TRUE,16.01,23-Feb-17,androidApp,10/2/2019
100671263,beli-harddisk-eksternal,Verly T.,5,,,ok,0,0,0,TRUE,13.01,27 Okt 2017,androidApp,10/2/2019
100696720,beli-harddisk-eksternal,Alethia H.,3,,Excellent,Item arrived in perfect condition and still working well until today. Fast delivery and great customer service/communication.  Thanks,0,0,0,TRUE,27.73,15-Jul-17,iosApp,10/2/2019
100696720,beli-harddisk-eksternal,Syintia D.,1,,Bukan ULTRA,"Ini cuman My Passport biasa, bukan My Passport ULTRA, tulis deskripsi yang bener ya...",3,3,0,TRUE,14,,mobile-app,10/2/2019
100696720,beli-harddisk-eksternal,Yunita G.,5,,,Awet...,0,0,0,TRUE,13.01,2-Apr-17,iosApp,10/2/2019
100928315,beli-harddisk-eksternal,CITRA M.,2,,null,null,0,0,0,TRUE,19.01,09 Agu 2017,androidApp,10/2/2019
100928315,beli-harddisk-eksternal,Obby A.,5,,Tipe,Untuk semua hardisk kah gan ?,0,0,0,TRUE,10.09,,mobile-app,10/2/2019
100934823,beli-harddisk-eksternal,M. M.,5,,null,null,0,0,0,TRUE,13.91,14 Des 2017,androidApp,10/2/2019
100938513,beli-harddisk-eksternal,Achmad T.,5,,"Pengiriman sesuai estimasi,ok","Product ok, sesuai dengan foto,pengiriman lebih cepat dari estimasi,ok",0,0,0,TRUE,21.51,16 Mei 2018,desktop,10/2/2019
100938513,beli-harddisk-eksternal,Ilyas A.,5,,null,null,0,0,0,TRUE,16.01,24-Nov-18,androidApp,10/2/2019
100938513,beli-harddisk-eksternal,Gunaidi,5,,null,null,0,0,0,TRUE,15.59,28-Jun-18,androidApp,10/2/2019
100938513,beli-harddisk-eksternal,rizky A.,4,,good,good,0,0,0,TRUE,14.99,28-Jun-18,androidApp,10/2/2019
100938513,beli-harddisk-eksternal,Edward,2,,null,null,0,0,0,TRUE,14.99,9-Jul-18,androidApp,10/2/2019
100938513,beli-harddisk-eksternal,Ryan,5,,null,null,0,0,0,TRUE,14.01,17 Mei 2018,androidApp,10/2/2019
100944134,beli-harddisk-eksternal,wahyu r.,4,,null,null,0,0,0,TRUE,19.01,02 Okt 2017,androidApp,10/2/2019
100990051,beli-harddisk-eksternal,Lazada Customer,4,,null,null,0,0,0,TRUE,29,9-Sep-19,androidApp,10/2/2019
100990051,beli-harddisk-eksternal,ANANG P.,5,,null,Barang sesuai gambar dan bagus,0,0,0,TRUE,24.17,13-Nov-17,androidApp,10/2/2019
100990051,beli-harddisk-eksternal,Andi U.,1,,Tidak sesuai,tidak sesuai gambar,1,1,0,TRUE,23.01,03 Des 2017,androidApp,10/2/2019
101118955,beli-harddisk-eksternal,Lazada Guest,1,,Kredit,"3 kali cicilan,maksudnya 3 bln ya,persyaratan untuk kredit apa aja ya.",0,0,0,TRUE,10.47,,mobile-app,10/2/2019
101118955,beli-harddisk-eksternal,Lazada Guest,2,,Kualitas barang,Kualitas barangny bisa di jamin g ya,0,0,0,TRUE,10.47,,mobile-app,10/2/2019
101118955,beli-harddisk-eksternal,Lazada Guest,3,,Kualitas,Klu saya mau beli tv di lazada di jamin g ya kualitasnya.,0,0,0,TRUE,10.47,,mobile-app,10/2/2019
101119036,beli-harddisk-eksternal,Lazada Guest,3,,Gmna cra ngeridtnya,Gmna,11,11,0,TRUE,7.39,,mobile-app,10/2/2019
101159363,beli-harddisk-eksternal,Rima A.,5,,Murah dan bagus,"Barang sampai dengan baik, packingnya bagus. Isi kotaknya lengkap, ada : casing hdd, kabel male-to-male, obeng kecil, baut, sama wadah luar. Alhamdulillaah bisa digunakan dengan baik, semoga awet. Terima kasih :)",0,0,0,TRUE,29.99,19-Jul-18,desktop,10/2/2019
101159363,beli-harddisk-eksternal,Ari S.,5,,Barang Bagus,"Pengiriman cepat, Packing rapi dan aman.  Barang sesuai deskripsi. Mulai dati pemasangan sampai pemakaian tak ada kendala, bekerja dengan normal.",0,0,0,TRUE,27,15-Mar-17,mobile-app,10/2/2019
101159363,beli-harddisk-eksternal,Arysto A.,5,,Good,Packing rapih Semoga awet Thanks lazada,1,1,0,TRUE,22,30-Jan-17,mobile-app,10/2/2019
101159363,beli-harddisk-eksternal,Willyam C.,5,,Mantap,packingnya rapi barangnya bagus dan murah tq,0,0,0,TRUE,19.5,3-Mar-17,desktop,10/2/2019
101159363,beli-harddisk-eksternal,reza a.,3,,Lumayan,Lumayan lah untuk harga segini. Sayang ngebaca hdd 700gb lemot euy,0,0,0,TRUE,19.5,1-Mar-17,mobile-app,10/2/2019
101159363,beli-harddisk-eksternal,Ukat S.,5,,,"Cukup puas barang..., trima ksih lazada",0,0,0,TRUE,19.5,21-Feb-17,mobile,10/2/2019
101159363,beli-harddisk-eksternal,Lazada Customer,4,,null,null,0,0,0,TRUE,18.01,3-Jul-18,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Entis R.,5,,null,null,0,0,0,TRUE,17.01,19 Des 2018,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Andi S.,5,,null,bagus ..,0,0,0,TRUE,17.01,10 Des 2018,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Teguh D.,5,,null,null,0,0,0,TRUE,17.01,27-Feb-17,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Lazada Customer,3,,null,null,0,0,0,TRUE,16.01,24-Mar-17,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Diat E.,5,,konfirmasi dan pengirimannya agak lama,null,0,0,0,TRUE,15.52,28-Jun-18,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,14.99,24-Jul-18,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Niko F.,5,,null,null,0,0,0,TRUE,14.01,2-Jun-18,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0,0,TRUE,14.01,01 Mei 2018,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Verry S.,4,,b,,0,0,0,TRUE,14.01,22-Mar-17,mobile-app,10/2/2019
101159363,beli-harddisk-eksternal,Coolzzz,4,,null,null,0,0,0,TRUE,13.79,31-Jan-17,desktop,10/2/2019
101159363,beli-harddisk-eksternal,Monkz-666,3,,bagus,lumayan,0,0,0,TRUE,13.01,28-Feb-17,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Ahmad S.,4,,null,null,0,0,0,TRUE,13.01,6-Feb-17,androidApp,10/2/2019
101159363,beli-harddisk-eksternal,Fanto B.,5,,Murah tapi berkwalitas,"Barang bekerja dengan baik, harga murah, tapi pengiriman agak lama. Sukses terus lazada.",0,0,0,TRUE,9.5,,mobile-app,10/2/2019
101187978,beli-harddisk-eksternal,Sondya L.,5,,null,"Cepat sampai, original, sudah di test dan sekarang jd tandem SSD intel saya, terima kasih.",0,0,0,TRUE,29.51,28 Des 2018,androidApp,10/2/2019
101187978,beli-harddisk-eksternal,Fandevis,5,,fast delivery,good,0,0,0,TRUE,13.79,19 Des 2017,desktop,10/2/2019
101187982,beli-harddisk-eksternal,ZURYANA,4,,null,pengiriman cepat barang bagus,0,0,0,TRUE,26.51,2-Jun-19,androidApp,10/2/2019
101187982,beli-harddisk-eksternal,Adi L.,5,,null,"recomended, thx",0,0,0,TRUE,26.51,29-Apr-19,androidApp,10/2/2019
101187982,beli-harddisk-eksternal,Dhanang P.,5,,null,null,0,0,0,TRUE,13.01,14-Jun-17,androidApp,10/2/2019
101207851,beli-harddisk-eksternal,Rayqa,4,,diterima,sesuai tapi powerbanknya ringan sekali (sesuai harga sih...),0,0,1,TRUE,20.42,28 Agu 2017,desktop,10/2/2019
101207851,beli-harddisk-eksternal,Richard P.,1,,Kapan nyampe ny,,0,0,1,TRUE,13,20 Des 2017,androidApp,10/2/2019
101257301,beli-harddisk-eksternal,cica O.,5,,null,barang dipacking kuat dan rapih..cepat sampai sesuai estimasi..trimakasih kotakom...,0,0,0,TRUE,23.51,30 Okt 2018,androidApp,10/2/2019
101257301,beli-harddisk-eksternal,yamin,4,,packing bagus...barang pun oke...cuma sebagai prmakai kita ngga tau. .harus di instal dulu...tapi tetep oke..,null,0,0,0,TRUE,15.01,26-Jun-18,androidApp,10/2/2019
101257301,beli-harddisk-eksternal,Chawadiest J.,5,,null,null,0,0,0,TRUE,13.01,6-Sep-17,androidApp,10/2/2019
101389649,beli-harddisk-eksternal,panji f.,5,,Berfungsi dengan baik,"Barang di pesan tanggal13 juli  Tgl14 barang sudah di kirim  Tanggal 26 barang sampai Memang sedikit lama,tapi saya maklum kok karena barang nya dari luar negri Packing rapi Barang berfungsi dengan baik",0,0,0,TRUE,27.73,18-Jul-17,mobile-app,10/2/2019
